id,nlayers,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
deep-nonlinear-30505fa1b2f7495f949ecfdad18e3eac,3,200,200,0.5,0.15848931924611134,0.15848931924611134,False,2,2.2269322872161865
deep-nonlinear-63d4d5445bce4eb4a2ba3f8e91825a47,1,400,400,0.75,10.0,0.01,False,2,1.729075908660889
deep-nonlinear-e78e70f345454058be9e2aa2f5aa80b9,3,200,200,0.0,0.6309573444801929,1.0,True,2,2.2224855422973637
deep-nonlinear-4e43ed721b5d4a5597cc5586e09529ca,3,200,200,0.0,0.6309573444801929,1.0,True,1,2.2734971046447754
deep-nonlinear-a3b6f85807304a3cb9276e3a5993207e,3,200,200,0.0,10.0,0.03981071705534973,False,0,2.3143634796142583
deep-nonlinear-8c1de241bf5a41909ccd4c04aad6a0dd,3,400,400,0.5,2.51188643150958,0.15848931924611134,False,0,2.2400059700012207
deep-nonlinear-a0541a3a3e22496ab1f55105ca70237f,1,800,800,0.0,0.03981071705534973,0.03981071705534973,False,4,2.1788229942321777
deep-nonlinear-65132cc57b344566b05e51c2ffa3b7d4,3,200,200,0.75,0.15848931924611134,10.0,False,1,2.2968015670776367
deep-nonlinear-18436c0df9b449fd887c9fa151803ede,5,200,200,0.25,0.01,0.03981071705534973,False,0,2.298714637756348
deep-nonlinear-4f1f690fdebf4a0eaf6e0272deed37c8,1,200,200,0.0,0.03981071705534973,0.15848931924611134,False,1,2.4406542778015137
deep-nonlinear-55ada10072d94560873e692c3dae6510,1,400,400,0.0,0.03981071705534973,0.15848931924611134,False,1,2.351171970367432
deep-nonlinear-e45e07eab4a449ed8d98c1930cb8c1b3,5,200,200,0.75,10.0,2.51188643150958,False,3,2.2285046577453613
deep-nonlinear-ba7334fb115a48f18d626f1fe9f3b67a,1,400,400,0.0,0.15848931924611134,2.51188643150958,False,0,2.0161142349243164
deep-nonlinear-61b0a2b867674efda6dd9bfa07803d42,5,400,400,0.5,0.01,2.51188643150958,False,1,2.299759864807129
deep-nonlinear-08c246b3203648849a992a671f4f14f7,5,400,400,1.0,0.03981071705534973,0.15848931924611134,False,2,2.299933671951294
deep-nonlinear-4d96d0c8e82a48c08ce7c4870643308e,3,200,200,0.75,0.6309573444801929,2.51188643150958,False,3,2.2178995609283447
deep-nonlinear-5467e5b46cec4829b81e28c8e31349ad,1,400,400,1.0,10.0,0.6309573444801929,False,0,1.7116971015930176
deep-nonlinear-d86e7b5a705d4f7dbf5154ed531c7efc,1,800,800,0.75,0.03981071705534973,10.0,False,2,2.150707960128784
deep-nonlinear-4f01efd6c01c409bb84889ca0ea7ac0a,1,800,800,0.75,0.01,10.0,False,4,2.359893321990967
deep-nonlinear-0c4db55bdeb84a9b9c9e122f97d195fd,3,400,400,0.5,0.03981071705534973,2.51188643150958,False,2,2.3121929168701167
deep-nonlinear-aac3149cf840438d838d754ef4d58c95,1,800,800,0.5,0.03981071705534973,0.03981071705534973,False,0,2.139511108398437
deep-nonlinear-435334e9d6f84f779a711f1182b87733,5,200,200,0.5,10.0,10.0,False,4,2.243313789367676
deep-nonlinear-bd93edeb40cc449dbd503488bc800d62,1,200,200,0.0,10.0,1.0,True,3,2.1084566116333012
deep-nonlinear-c387aa1bef6c41769b82d73993e3ef1f,3,200,200,1.0,0.01,0.15848931924611134,False,0,2.3061373233795166
deep-nonlinear-5a1b146073f04536b40ba65d2c14a69d,3,800,800,0.0,0.03981071705534973,0.6309573444801929,False,1,2.262094497680664
deep-nonlinear-b171b41f9b2f44e2bae5acbbd2cf8ed3,1,800,800,0.0,0.6309573444801929,2.51188643150958,False,3,1.466672420501709
deep-nonlinear-514750b56fb34b90a560f0f0b1bdb162,3,800,800,0.75,0.15848931924611134,0.15848931924611134,False,3,1.943320751190185
deep-nonlinear-83a4eaf931af423c99fcf1cffd71be0c,5,400,400,0.5,0.03981071705534973,10.0,False,3,2.299628257751465
deep-nonlinear-aa2a266e4dfb4303bc2bcc7be34f1e20,1,800,800,0.0,0.01,0.15848931924611134,False,3,2.356729745864868
deep-nonlinear-d85bb9cba86048b1af0accce5a64134b,3,200,200,0.25,0.03981071705534973,10.0,False,3,2.2997870445251465
deep-nonlinear-e3a0187fd4a540a896ae82f24a480f5e,5,200,200,0.5,0.15848931924611134,10.0,False,0,2.2955918312072754
deep-nonlinear-edfd18ae179a4c0f9bb7cfa17b63f59d,3,200,200,1.0,0.15848931924611134,10.0,False,2,2.230095386505127
deep-nonlinear-b221b83564ae4d5790303c255887f8bd,1,400,400,0.5,0.03981071705534973,0.03981071705534973,False,3,2.3486995697021484
deep-nonlinear-e24033c8cc02440b97b9bad4125deffb,3,400,400,0.0,0.6309573444801929,0.6309573444801929,False,3,2.2323660850524902
deep-nonlinear-56ebc166772246669c428e948c098eea,3,400,400,0.0,0.01,2.51188643150958,False,1,2.3115265369415283
deep-nonlinear-d68a09be5ebe4566a8fc8de8c549e231,3,800,800,0.75,2.51188643150958,2.51188643150958,False,3,1.8844293355941768
deep-nonlinear-1897532286f24b6fb029a7da4f9ed2a5,5,800,800,0.25,0.01,0.6309573444801929,False,2,2.299382209777832
deep-nonlinear-a04a757aa85e43879c8dec9b292ce26b,1,200,200,0.0,0.15848931924611134,0.01,False,0,2.2307686805725098
deep-nonlinear-9154a898cfbe4b71a4442a47963382dc,3,800,800,0.0,0.6309573444801929,0.15848931924611134,False,1,2.0718030929565434
deep-nonlinear-930826b37cfb4859ae7e3d8553e6674a,3,200,200,0.5,10.0,0.15848931924611134,False,3,2.2370529174804688
deep-nonlinear-c1c3f46daaa24924aad84604bddba981,1,200,200,0.0,0.03981071705534973,1.0,True,4,2.3705644607543945
deep-nonlinear-cb976a5fe7a04e14930f67bb1ea769cf,5,400,400,1.0,0.01,0.01,False,1,2.296299457550049
deep-nonlinear-dd5c2026a48f44c5a612e2bf03ea2126,1,800,800,0.25,10.0,0.01,False,0,1.410605788230896
deep-nonlinear-1667432f520d4069ac93b24cec8ec325,1,400,400,0.0,2.51188643150958,1.0,True,2,1.683192014694214
deep-nonlinear-e0eb58545d79465a9afae01dfe159433,1,800,800,1.0,0.15848931924611134,0.01,False,3,1.689108967781067
deep-nonlinear-799ff1c1dab440ab8ca3062e7e24eecf,3,400,400,0.75,10.0,10.0,False,3,2.142669439315796
deep-nonlinear-f9cebb9318354e60950335b33e7a9324,1,800,800,0.0,0.03981071705534973,0.03981071705534973,False,2,2.1737117767333984
deep-nonlinear-9484e422a7fc4fd5a50415f62a568b54,1,400,400,0.5,0.03981071705534973,0.15848931924611134,False,3,2.351248979568481
deep-nonlinear-3405364325d340b1988afa93c3766084,3,800,800,1.0,2.51188643150958,0.6309573444801929,False,2,1.7027175426483154
deep-nonlinear-a75b1b75a74240f6a1b0837f4dd76e4d,3,200,200,1.0,10.0,10.0,False,0,2.2878806591033936
deep-nonlinear-1249e4693ed44b2e8f155e656f65b53d,3,400,400,0.5,0.15848931924611134,0.01,False,3,2.1936101913452153
deep-nonlinear-d7b7ff15f52141c0af91c9fcf1ea6685,1,400,400,0.25,2.51188643150958,2.51188643150958,False,0,1.7588121891021729
deep-nonlinear-569f3db1b2c341d497c4afb9ff99350d,3,800,800,0.0,0.15848931924611134,2.51188643150958,False,3,2.1194214820861816
deep-nonlinear-1092651d2d7d4a32bb6f62c3ecd975d3,5,800,800,1.0,10.0,0.6309573444801929,False,2,1.6363980770111084
deep-nonlinear-0be2c169dfe34f658ba7128e07a548cf,3,200,200,0.5,0.15848931924611134,0.6309573444801929,False,3,2.2375285625457764
deep-nonlinear-f6dc19d3f48f4edf995461238dc9c3d4,1,400,400,0.25,0.03981071705534973,0.01,False,4,2.3285236358642583
deep-nonlinear-ac2ef9cc832542a9b0e6fc90de5d0bb1,3,200,200,0.25,0.6309573444801929,0.15848931924611134,False,3,2.249237537384033
deep-nonlinear-606aa56e0e814c3ea37f1dc05b962968,5,800,800,0.25,0.01,0.03981071705534973,False,2,2.299760341644287
deep-nonlinear-2b11d46f948f43c8adb47da148b7784c,3,800,800,0.0,0.15848931924611134,2.51188643150958,False,4,2.227888584136963
deep-nonlinear-d48ef39e2d3a4cee9cec6f4da01cc159,5,400,400,0.75,2.51188643150958,0.01,False,0,2.199513435363769
deep-nonlinear-ca52f54e7f8e4eefb4078ddc8a55fb43,5,400,400,0.75,0.03981071705534973,0.15848931924611134,False,0,2.2953591346740723
deep-nonlinear-9315183cf366410c9b3d911cd45e30fe,1,400,400,0.0,0.15848931924611134,1.0,True,3,1.9708545207977293
deep-nonlinear-ad726b7fa8e74165bd0d4e0131d951a9,5,800,800,0.25,10.0,0.01,False,4,2.026164054870605
deep-nonlinear-de8f3b6049d24a968f9f9f2107caef3f,1,800,800,0.0,0.15848931924611134,0.01,False,2,1.5276443958282468
deep-nonlinear-9caf14b152e94d0093380cbe6d75d891,5,200,200,1.0,0.15848931924611134,0.01,False,1,2.292602300643921
deep-nonlinear-d662c0817e5a40dea2a8545f9ec0e103,1,200,200,1.0,2.51188643150958,0.01,False,0,2.1738843917846684
deep-nonlinear-3f2a41d005264592a618f044d6e4d02a,1,400,400,0.25,0.03981071705534973,0.15848931924611134,False,4,2.3465678691864014
deep-nonlinear-897e3c19d37744c8876c63d0d61153a0,3,200,200,0.0,10.0,0.6309573444801929,False,1,2.29231858253479
deep-nonlinear-9b3dcb564682428d80d1913d80599bbb,1,400,400,0.0,0.03981071705534973,1.0,True,0,2.308476448059082
deep-nonlinear-b2d3aa8c24d946498f9b3c4a11d03546,5,400,400,0.75,0.15848931924611134,0.01,False,4,2.2937335968017583
deep-nonlinear-c308f4a8762f4732a676f97687556d97,5,400,400,1.0,0.6309573444801929,2.51188643150958,False,2,2.115547180175781
deep-nonlinear-f96f0198de6c479aaabafa48f7638d64,3,400,400,0.0,10.0,0.01,False,1,2.1319012641906743
deep-nonlinear-2d235a2793e7439389fd29a35aab06da,3,200,200,0.0,0.15848931924611134,0.15848931924611134,False,3,2.289885997772217
deep-nonlinear-54beb35a408542df8e79e96431ff3360,1,200,200,1.0,0.15848931924611134,2.51188643150958,False,4,2.2463538646698
deep-nonlinear-83f7b8709cad4e5d828679a5beb505e3,5,200,200,1.0,0.01,0.6309573444801929,False,4,2.2985641956329346
deep-nonlinear-02c4252020384c3b82f7de6e76eb98b1,3,200,200,0.5,10.0,0.03981071705534973,False,2,2.271965503692627
deep-nonlinear-43a7b3a437d947dda57824fcfb0e1d03,3,800,800,0.0,10.0,0.01,False,4,2.0794310569763184
deep-nonlinear-a51fd9963e204278bd6951e0f327c281,3,800,800,0.75,0.03981071705534973,0.6309573444801929,False,1,2.2415447235107417
deep-nonlinear-e319b7eaa7bc40b7b1402d0bd9e3d23a,3,200,200,1.0,0.15848931924611134,0.6309573444801929,False,1,2.285128116607666
deep-nonlinear-fbe1e1f9d6e143d8be4fcf614a1f2e92,1,800,800,0.75,0.03981071705534973,0.03981071705534973,False,4,2.1611495018005367
deep-nonlinear-996f0e647c864df18391d9b43c1fe43a,1,200,200,0.75,2.51188643150958,10.0,False,3,2.146003246307373
deep-nonlinear-2acc600ebf6c4067990ce9dcbebfdcc7,1,200,200,0.75,0.6309573444801929,0.15848931924611134,False,4,2.0668718814849854
deep-nonlinear-585d9146d76649339fb8190a066095cc,3,400,400,0.5,0.01,0.6309573444801929,False,3,2.3069419860839844
deep-nonlinear-c317d896c186443580ea3109f9fcb126,3,800,800,1.0,0.01,0.03981071705534973,False,3,2.2663450241088867
deep-nonlinear-553de94faa874fe4b7b18881d20e83d8,1,400,400,0.25,2.51188643150958,0.6309573444801929,False,4,1.7340559959411619
deep-nonlinear-00cfb20078ff47bbb6f4b89136e2f77f,3,200,200,0.75,0.01,10.0,False,1,2.3257980346679688
deep-nonlinear-4ac337f6456746e29b1ddd9c5b6c02f2,3,400,400,0.5,2.51188643150958,2.51188643150958,False,0,2.253506660461426
deep-nonlinear-af6b1e27982848b284cb7dc4db83b327,3,200,200,0.5,0.15848931924611134,10.0,False,4,2.275184631347656
deep-nonlinear-80fa59a5f02641e0a4892e26fb035c99,5,200,200,1.0,10.0,2.51188643150958,False,1,2.252027988433838
deep-nonlinear-43d7bd4602c44268b225b9023535c20f,1,800,800,0.75,10.0,10.0,False,4,1.2625763416290283
deep-nonlinear-5e14c656deba47f3a4353e6aeb186626,5,200,200,0.0,0.6309573444801929,0.01,False,1,2.2878859043121342
deep-nonlinear-e6eb157263654538bf778b3ce4af6b14,1,200,200,0.25,2.51188643150958,0.01,False,2,2.0997591018676762
deep-nonlinear-9f1184dae8804bd3afc8bc1077356913,5,200,200,0.5,2.51188643150958,2.51188643150958,False,2,2.2882542610168457
deep-nonlinear-2a2479591ee844418c871ad68c97fad2,1,200,200,0.0,0.01,0.6309573444801929,False,0,2.4403624534606934
deep-nonlinear-03b9c0e530fe4da4a9702a1a820e360d,1,200,200,0.25,0.6309573444801929,2.51188643150958,False,3,2.190991878509521
deep-nonlinear-934900de14b24522a0cc13a11cea7e64,3,200,200,1.0,10.0,0.15848931924611134,False,0,2.303416013717652
deep-nonlinear-ab3a57b3951d42cf884f2118b15f9f86,1,200,200,0.25,0.03981071705534973,2.51188643150958,False,4,2.356938600540161
deep-nonlinear-c4f63543bef6415b8714cd05567bfe52,3,400,400,0.75,0.01,0.03981071705534973,False,1,2.3038837909698486
deep-nonlinear-62397ac5c6844bb1934564fa9fbaf48f,3,200,200,0.0,0.15848931924611134,10.0,False,3,2.280459403991699
deep-nonlinear-06a21abe2454433dad01c1f409bfad6c,1,400,400,0.75,2.51188643150958,10.0,False,4,1.6748294830322266
deep-nonlinear-519b6c1ae41843028423f2a61132ba32,1,800,800,1.0,0.6309573444801929,0.15848931924611134,False,0,1.198300838470459
deep-nonlinear-368d37b45dea482ca733adf749b9278a,5,400,400,0.75,10.0,10.0,False,2,2.2078967094421387
deep-nonlinear-e38740a6a3464b74ac4d0cc22c9f5f7c,3,800,800,0.0,2.51188643150958,10.0,False,1,2.1147432327270512
deep-nonlinear-2330589cc8314bd89338cfeafea9e871,3,400,400,0.25,2.51188643150958,0.01,False,1,2.155419111251831
deep-nonlinear-cee0468e43cf4042af0d40b729a01450,3,800,800,0.5,10.0,10.0,False,2,1.936842679977417
deep-nonlinear-9f7af55f95c44a9a902f54231739e516,5,200,200,0.5,0.6309573444801929,0.03981071705534973,False,2,2.288582324981689
deep-nonlinear-4d6d0e00b48d43cea0f25125083428e4,3,400,400,1.0,0.15848931924611134,0.01,False,3,2.188957691192627
deep-nonlinear-65ef6e19c0fd44fb93c301f3b27f5d6f,5,400,400,0.25,2.51188643150958,0.03981071705534973,False,1,2.238533496856689
deep-nonlinear-53f982e478dd48eb9a82b6944fbf58de,5,400,400,1.0,2.51188643150958,10.0,False,1,2.1196913719177246
deep-nonlinear-e7d4dc51231c451fb78d560ae0aff71b,1,800,800,0.0,0.01,1.0,True,2,2.3503313064575195
deep-nonlinear-78c6dc5dee75474083fbdc1f166d3039,5,200,200,0.0,0.15848931924611134,0.15848931924611134,False,4,2.296999931335449
deep-nonlinear-40a49bd09e1648a7a733bc25a084c3e7,1,400,400,0.75,0.6309573444801929,0.15848931924611134,False,2,1.833707332611084
deep-nonlinear-db20ba7639bb412bbe069e55085f9d73,5,800,800,1.0,0.03981071705534973,10.0,False,0,2.269653797149658
deep-nonlinear-f7d2887d23a748acb90289e4e4c6ba92,1,400,400,1.0,0.01,0.15848931924611134,False,0,2.410041093826294
deep-nonlinear-067c5f27a6a446bd80f1addb8fc63724,3,400,400,0.5,0.6309573444801929,0.6309573444801929,False,2,2.1642866134643555
deep-nonlinear-9c48c27339bd41ee80ad0eaac7c62751,1,800,800,0.0,0.6309573444801929,0.6309573444801929,False,2,1.443351984024048
deep-nonlinear-ff503154412c4f39991d57eb3db55d2a,1,800,800,0.75,0.03981071705534973,2.51188643150958,False,0,2.1000351905822754
deep-nonlinear-e0563572819e4de6aa26ef21b2257560,1,400,400,0.75,0.03981071705534973,0.03981071705534973,False,1,2.336111068725586
deep-nonlinear-3977b47ab5124efb90a791fd88e7c52c,3,400,400,1.0,0.03981071705534973,0.01,False,3,2.29378604888916
deep-nonlinear-6998e149b5294dd4a69b4b53696e4c61,5,400,400,0.75,10.0,0.01,False,4,2.1952385902404785
deep-nonlinear-71fe5720ec4040d6a52283e411682939,3,400,400,0.25,0.03981071705534973,0.03981071705534973,False,4,2.2961502075195312
deep-nonlinear-47dcf31d762145ac8261ebd8938496ac,3,200,200,0.25,2.51188643150958,0.6309573444801929,False,0,2.3329386711120605
deep-nonlinear-d4ddc56c72fe4fd38f17ada777efb4c1,5,200,200,0.25,2.51188643150958,2.51188643150958,False,0,2.2913050651550293
deep-nonlinear-d151e298c0314de3a86d3aa394fbd965,1,200,200,0.0,0.03981071705534973,0.6309573444801929,False,2,2.41602087020874
deep-nonlinear-f293bf0a51b24e2592d6e7d35acecca7,1,200,200,0.75,10.0,0.03981071705534973,False,2,2.0855474472045903
deep-nonlinear-f51880f801964009bb078b3ef8e8b173,5,200,200,0.25,0.6309573444801929,0.03981071705534973,False,1,2.288161277770996
deep-nonlinear-7047c38cb2134eaabe518a36c33227a5,3,800,800,0.5,0.15848931924611134,0.15848931924611134,False,0,2.031991958618164
deep-nonlinear-80da9c5f93504a848a2a128d17736368,1,400,400,0.5,10.0,10.0,False,0,1.8324683904647827
deep-nonlinear-8f50847b2e94400d91addc971c6b50b8,1,400,400,1.0,10.0,2.51188643150958,False,2,1.623335599899292
deep-nonlinear-e5d6af3bf4694a29bf7878793bd4545c,5,400,400,0.75,0.15848931924611134,10.0,False,4,2.285878419876098
deep-nonlinear-86f725fe14bc4382b349d59a929f73a2,1,200,200,0.5,0.6309573444801929,0.03981071705534973,False,0,2.1704130172729488
deep-nonlinear-afa74a777c024ebdb2ee6c695c25ceea,3,800,800,0.0,2.51188643150958,0.01,False,0,2.032583951950073
deep-nonlinear-e58aca1564c64a468d7091b559bb15a8,3,800,800,0.25,10.0,0.03981071705534973,False,3,1.8521538972854612
deep-nonlinear-4de78e685f0e4babbef0679ab51331f6,1,200,200,0.75,0.03981071705534973,0.01,False,2,2.420114040374756
deep-nonlinear-d44d2f0a805d41f78a0611b248fbc057,1,800,800,0.0,2.51188643150958,10.0,False,2,1.3273065090179443
deep-nonlinear-b3f0c3da44ac4dc6b42195130c18f6e3,3,400,400,0.5,0.6309573444801929,0.15848931924611134,False,4,2.1815633773803706
deep-nonlinear-82bdd23ee3894c939cef5e54c2873961,1,400,400,0.0,10.0,1.0,True,2,1.6893997192382812
deep-nonlinear-b1254d94dd2449aab9a2488a4212d98e,1,200,200,0.5,0.03981071705534973,0.6309573444801929,False,3,2.4180583953857417
deep-nonlinear-6cdd89b9649a4a88a0cc7473e2e919b8,5,400,400,0.0,2.51188643150958,10.0,False,1,2.2185444831848145
deep-nonlinear-57048dedb4a64626b12890104dd3052c,5,200,200,0.5,0.03981071705534973,2.51188643150958,False,2,2.297057628631592
deep-nonlinear-cd642dfa5fe24b16828695502b9ea610,1,800,800,0.25,0.6309573444801929,0.6309573444801929,False,1,1.4470438957214355
deep-nonlinear-214b3f02b1b549dab4037c00313c1872,3,200,200,0.25,0.6309573444801929,0.15848931924611134,False,4,2.2595884799957275
deep-nonlinear-b65bab2ad2f1463e8f8ac99d5b46336f,1,200,200,0.75,0.03981071705534973,0.15848931924611134,False,0,2.39542007446289
deep-nonlinear-f4ba813ed84d415da6e97e73232319f0,1,200,200,0.0,0.03981071705534973,0.15848931924611134,False,4,2.388356208801269
deep-nonlinear-b1dd2e5bb8b34fb5ba4dd112ce126b77,5,400,400,1.0,0.03981071705534973,0.01,False,2,2.299712657928467
deep-nonlinear-50957bd131474e18a3aff100b43ad493,3,400,400,0.0,2.51188643150958,0.03981071705534973,False,2,2.2519419193267822
deep-nonlinear-671eed44691a45418d22e724abb2e152,5,800,800,0.0,10.0,0.01,False,2,1.9272720813751218
deep-nonlinear-6b7f7428cb7c48d6acd1c05891a8392f,3,800,800,1.0,0.15848931924611134,0.01,False,4,1.9399363994598389
deep-nonlinear-4d153c8312f649b899bc9281bab22a6d,5,800,800,0.0,0.6309573444801929,2.51188643150958,False,4,2.1664204597473145
deep-nonlinear-beb62d784807486fba1102f1111517a3,5,200,200,0.5,0.03981071705534973,10.0,False,4,2.286044120788574
deep-nonlinear-8d9d248ae11340b3a5aa78e03f909ae0,1,400,400,0.0,10.0,2.51188643150958,False,3,1.851717472076416
deep-nonlinear-ef7c65fdddf84459adefc02b10770c0d,1,800,800,0.0,2.51188643150958,10.0,False,0,1.3832255601882937
deep-nonlinear-959f1c3b1e4a4b33ba0d0af6bdc7506f,3,800,800,0.0,0.01,0.15848931924611134,False,1,2.296746730804444
deep-nonlinear-427f8e5bd51b4cf1a46e7d8420b152ba,5,200,200,1.0,0.15848931924611134,0.03981071705534973,False,3,2.289844512939453
deep-nonlinear-9b155ba938174228b82837ed5324013a,3,400,400,0.5,0.6309573444801929,0.6309573444801929,False,1,2.157872676849365
deep-nonlinear-8ea6b5cc634b4be7b4367c9712fcf0e7,1,400,400,0.5,0.01,0.03981071705534973,False,4,2.4461231231689453
deep-nonlinear-7cf9307e0e0549c08d7546d561a27d27,3,800,800,0.75,10.0,2.51188643150958,False,4,1.947884440422058
deep-nonlinear-49cf911f209e47cc832adc66ef81d2d7,5,800,800,1.0,0.6309573444801929,0.03981071705534973,False,2,1.859567403793335
deep-nonlinear-276ca97c48e54882bc5aaff6c34632b5,3,400,400,1.0,0.15848931924611134,0.6309573444801929,False,0,2.116250514984131
deep-nonlinear-92ead689f6f94c5c86b56b95628909de,5,800,800,1.0,0.15848931924611134,2.51188643150958,False,4,2.1283235549926762
deep-nonlinear-949a8e20a0004235975d2fa1386cac78,3,200,200,0.25,10.0,0.15848931924611134,False,4,2.283408641815185
deep-nonlinear-2c4e8f962dbb44f2bb98665a7baba702,5,200,200,1.0,0.6309573444801929,0.03981071705534973,False,1,2.288510322570801
deep-nonlinear-65b3dfea512e46daba79595afbf0b659,1,200,200,0.25,0.01,0.15848931924611134,False,4,2.4417543411254883
deep-nonlinear-a16ae922c44b472b8bc3046988e9e5b9,5,200,200,0.0,10.0,0.01,False,3,2.268704414367676
deep-nonlinear-f2fd757571f041dca1df67faddc63144,1,200,200,0.5,2.51188643150958,2.51188643150958,False,4,2.017716646194458
deep-nonlinear-9cd9b22b53a14dd59234c30f23eaccd6,1,800,800,0.5,0.01,10.0,False,1,2.34970760345459
deep-nonlinear-6e8faa62c9524e9d8280d33213aaad36,3,800,800,0.25,0.6309573444801929,0.01,False,2,1.9362685680389404
deep-nonlinear-cdb29271233649759f9361f464ae22bd,1,800,800,0.5,10.0,0.15848931924611134,False,0,1.3497049808502195
deep-nonlinear-de70b99eacf042e788e7118541a559c8,1,200,200,1.0,0.15848931924611134,0.01,False,0,2.271096706390381
deep-nonlinear-56dbb609ad234c3a883597d4f78b9387,5,200,200,0.0,0.01,0.01,False,0,2.299576759338379
deep-nonlinear-39096190bc564f1589bb72ce03f8f038,5,800,800,0.25,0.03981071705534973,10.0,False,2,2.2918381690979004
deep-nonlinear-a3697ce8934f41e8a73a1fb986b8194c,3,200,200,0.75,0.6309573444801929,0.03981071705534973,False,1,2.289648532867432
deep-nonlinear-eed48e0da7ec4ca58c4128e6b4a1de9a,1,800,800,0.5,0.03981071705534973,0.6309573444801929,False,3,2.1996583938598637
deep-nonlinear-0c2909893a4e44cd9bbf56073bc8165d,1,200,200,0.75,2.51188643150958,10.0,False,1,2.1288182735443115
deep-nonlinear-744b97c030d8414dba7e0516e1d73968,3,400,400,0.75,10.0,0.15848931924611134,False,0,2.2150287628173833
deep-nonlinear-96833512fa8a4d4aaa5c2a0b82b5e442,3,800,800,0.5,0.01,10.0,False,1,2.299698829650879
deep-nonlinear-831484383eca40889a6df3482b06f3a6,1,200,200,0.5,0.01,0.01,False,4,2.444232940673828
deep-nonlinear-638dca0e40054d5bab4287b86cd116fd,1,800,800,0.75,0.03981071705534973,0.15848931924611134,False,3,2.1790513992309566
deep-nonlinear-66d4f732085d4253a6798501973c7a36,1,400,400,0.25,0.01,0.15848931924611134,False,3,2.4291455745697017
deep-nonlinear-0ec051399a6747bf9d8a9a07df3d41a4,1,800,800,0.25,2.51188643150958,2.51188643150958,False,2,1.327131986618042
deep-nonlinear-d0dabca4e6e14c1397a5eefdf8777e66,3,800,800,0.25,0.03981071705534973,0.15848931924611134,False,2,2.2744641304016118
deep-nonlinear-2ad4332693a34973b8e4ea55562059cc,1,200,200,1.0,0.03981071705534973,0.01,False,0,2.411027431488037
deep-nonlinear-df9846a5c48b4d1db186460e8cc90ef2,3,200,200,0.0,0.6309573444801929,0.6309573444801929,False,1,2.306471824645996
deep-nonlinear-3d20f07de7e843ad9b409cfe0429b60e,5,800,800,0.75,0.15848931924611134,2.51188643150958,False,0,2.1877481937408447
deep-nonlinear-86fc8b79597941a8acd2058c41c694cb,5,200,200,1.0,0.01,10.0,False,2,2.299760341644287
deep-nonlinear-0a1b2fbaed3b42a9ac28ab5b9bcb5556,1,200,200,0.25,2.51188643150958,10.0,False,4,2.0076828002929688
deep-nonlinear-bfa88806b19a44a1bbf9225e5f60cfac,1,800,800,0.75,0.6309573444801929,10.0,False,4,1.384723424911499
deep-nonlinear-8e862a071c024a18b7ad876541eb5c9a,1,200,200,1.0,10.0,0.03981071705534973,False,1,2.049267292022705
deep-nonlinear-8b77b61c249b4b0f8bd1a55001458dff,5,200,200,0.75,0.6309573444801929,10.0,False,4,2.2323129177093506
deep-nonlinear-1a9cec1c2d46464d85bb3981892286a9,5,400,400,0.25,0.15848931924611134,0.01,False,2,2.262501716613769
deep-nonlinear-f930bd34d18e4572ae70ed9d8e6a15c8,5,400,400,0.0,2.51188643150958,0.01,False,4,2.2383217811584477
deep-nonlinear-01dd9d2b62214c82932d4f9691552522,5,800,800,0.0,2.51188643150958,0.6309573444801929,False,1,2.1344561576843257
deep-nonlinear-a742ea2d7de74924bc5667b14fee6dd1,1,800,800,0.25,0.03981071705534973,0.01,False,4,2.17988920211792
deep-nonlinear-2f724c3d75514b84b653602112fbc044,1,800,800,0.75,2.51188643150958,2.51188643150958,False,3,1.2894418239593506
deep-nonlinear-fb2a41aa999e40a9a6dec93019a437b0,3,400,400,0.0,0.03981071705534973,2.51188643150958,False,2,2.3129749298095703
deep-nonlinear-d4e5761d8ee747bdbb6af400e0848cec,1,400,400,0.0,0.6309573444801929,0.03981071705534973,False,3,1.96251118183136
deep-nonlinear-ad5189cb9eb840f79a7e5c66166823c6,1,200,200,0.25,2.51188643150958,0.6309573444801929,False,3,2.141619205474853
deep-nonlinear-ce58af860f4d492bbcdd476390edd7ce,3,200,200,0.0,0.6309573444801929,10.0,False,3,2.263144969940185
deep-nonlinear-0f9511c9f79442d483d9bf844037f3fb,3,400,400,0.5,0.6309573444801929,0.01,False,3,2.175717830657959
deep-nonlinear-16ed6069917d45ae90f10776b72330da,5,800,800,0.75,0.01,0.6309573444801929,False,3,2.29480242729187
deep-nonlinear-f712181930d241a3b3455e5605dd1138,1,200,200,1.0,10.0,0.6309573444801929,False,0,2.178102970123291
deep-nonlinear-62d5bdc358e74b75ac8fceffd7e6568c,5,400,400,0.5,0.03981071705534973,2.51188643150958,False,3,2.2995805740356445
deep-nonlinear-7b595a517e364581b3ea0d7d5e88725c,3,800,800,0.25,0.6309573444801929,0.03981071705534973,False,0,1.9968197345733645
deep-nonlinear-0a54387f874346eb9e30c56af4ce4204,3,400,400,0.5,0.6309573444801929,0.15848931924611134,False,3,2.19277572631836
deep-nonlinear-c157cead53ee48a7989b78513731577c,5,800,800,0.5,0.03981071705534973,0.01,False,2,2.261723041534424
